,name,price,point,home_team,away_team,bookmakers.title,commence_time
991,Under,1.93,138.5,UNC Wilmington Seahawks,Elon Phoenix,LowVig.ag,2022-01-13T00:00:00Z
992,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,PointsBet (US),2022-01-13T00:00:00Z
993,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,PointsBet (US),2022-01-13T00:00:00Z
994,Over,1.93,138.5,UNC Wilmington Seahawks,Elon Phoenix,SugarHouse,2022-01-13T00:00:00Z
995,Under,1.89,138.5,UNC Wilmington Seahawks,Elon Phoenix,SugarHouse,2022-01-13T00:00:00Z
996,Over,1.93,138.5,UNC Wilmington Seahawks,Elon Phoenix,TwinSpires,2022-01-13T00:00:00Z
997,Under,1.89,138.5,UNC Wilmington Seahawks,Elon Phoenix,TwinSpires,2022-01-13T00:00:00Z
998,Over,1.88,138.5,UNC Wilmington Seahawks,Elon Phoenix,Unibet,2022-01-13T00:00:00Z
999,Under,1.86,138.5,UNC Wilmington Seahawks,Elon Phoenix,Unibet,2022-01-13T00:00:00Z
1000,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,William Hill (US),2022-01-13T00:00:00Z
1001,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,William Hill (US),2022-01-13T00:00:00Z
1002,Over,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,WynnBET,2022-01-13T00:00:00Z
1003,Under,1.91,138.5,UNC Wilmington Seahawks,Elon Phoenix,WynnBET,2022-01-13T00:00:00Z
1004,Over,1.93,144.0,Vermont Catamounts,Stony Brook Seawolves,Barstool Sportsbook,2022-01-13T00:00:00Z
1005,Under,1.89,144.0,Vermont Catamounts,Stony Brook Seawolves,Barstool Sportsbook,2022-01-13T00:00:00Z
1006,Over,1.91,142.5,Vermont Catamounts,Stony Brook Seawolves,BetMGM,2022-01-13T00:00:00Z
1007,Under,1.91,142.5,Vermont Catamounts,Stony Brook Seawolves,BetMGM,2022-01-13T00:00:00Z
1008,Over,1.93,144.0,Vermont Catamounts,Stony Brook Seawolves,BetRivers,2022-01-13T00:00:00Z
1009,Under,1.89,144.0,Vermont Catamounts,Stony Brook Seawolves,BetRivers,2022-01-13T00:00:00Z
1010,Over,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,BetUS,2022-01-13T00:00:00Z
1011,Under,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,BetUS,2022-01-13T00:00:00Z
1012,Over,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,Bovada,2022-01-13T00:00:00Z
1013,Under,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,Bovada,2022-01-13T00:00:00Z
1014,Over,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,DraftKings,2022-01-13T00:00:00Z
1015,Under,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,DraftKings,2022-01-13T00:00:00Z
1016,Over,2.0,143.5,Vermont Catamounts,Stony Brook Seawolves,FOX Bet,2022-01-13T00:00:00Z
1017,Under,1.85,143.5,Vermont Catamounts,Stony Brook Seawolves,FOX Bet,2022-01-13T00:00:00Z
1018,Over,1.91,142.5,Vermont Catamounts,Stony Brook Seawolves,FanDuel,2022-01-13T00:00:00Z
1019,Under,1.91,142.5,Vermont Catamounts,Stony Brook Seawolves,FanDuel,2022-01-13T00:00:00Z
1020,Over,1.92,143.5,Vermont Catamounts,Stony Brook Seawolves,GTbets,2022-01-13T00:00:00Z
1021,Under,1.92,143.5,Vermont Catamounts,Stony Brook Seawolves,GTbets,2022-01-13T00:00:00Z
1022,Over,1.9,143.5,Vermont Catamounts,Stony Brook Seawolves,LowVig.ag,2022-01-13T00:00:00Z
1023,Under,1.95,143.5,Vermont Catamounts,Stony Brook Seawolves,LowVig.ag,2022-01-13T00:00:00Z
1024,Over,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,PointsBet (US),2022-01-13T00:00:00Z
1025,Under,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,PointsBet (US),2022-01-13T00:00:00Z
1026,Over,1.93,144.0,Vermont Catamounts,Stony Brook Seawolves,SugarHouse,2022-01-13T00:00:00Z
1027,Under,1.89,144.0,Vermont Catamounts,Stony Brook Seawolves,SugarHouse,2022-01-13T00:00:00Z
1028,Over,1.93,144.0,Vermont Catamounts,Stony Brook Seawolves,TwinSpires,2022-01-13T00:00:00Z
1029,Under,1.89,144.0,Vermont Catamounts,Stony Brook Seawolves,TwinSpires,2022-01-13T00:00:00Z
1030,Over,1.89,144.0,Vermont Catamounts,Stony Brook Seawolves,Unibet,2022-01-13T00:00:00Z
1031,Under,1.86,144.0,Vermont Catamounts,Stony Brook Seawolves,Unibet,2022-01-13T00:00:00Z
1032,Over,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,William Hill (US),2022-01-13T00:00:00Z
1033,Under,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,William Hill (US),2022-01-13T00:00:00Z
1034,Over,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,WynnBET,2022-01-13T00:00:00Z
1035,Under,1.91,143.5,Vermont Catamounts,Stony Brook Seawolves,WynnBET,2022-01-13T00:00:00Z
1036,Over,1.88,117.0,Virginia Cavaliers,Virginia Tech Hokies,Barstool Sportsbook,2022-01-13T02:00:00Z
1037,Under,1.93,117.0,Virginia Cavaliers,Virginia Tech Hokies,Barstool Sportsbook,2022-01-13T02:00:00Z
1038,Over,1.91,118.5,Virginia Cavaliers,Virginia Tech Hokies,BetMGM,2022-01-13T02:00:00Z
1039,Under,1.91,118.5,Virginia Cavaliers,Virginia Tech Hokies,BetMGM,2022-01-13T02:00:00Z
1040,Over,1.88,117.0,Virginia Cavaliers,Virginia Tech Hokies,BetRivers,2022-01-13T02:00:00Z
1041,Under,1.93,117.0,Virginia Cavaliers,Virginia Tech Hokies,BetRivers,2022-01-13T02:00:00Z
1042,Over,1.91,117.5,Virginia Cavaliers,Virginia Tech Hokies,BetUS,2022-01-13T02:00:00Z
1043,Under,1.91,117.5,Virginia Cavaliers,Virginia Tech Hokies,BetUS,2022-01-13T02:00:00Z
1044,Over,1.91,117.0,Virginia Cavaliers,Virginia Tech Hokies,Bovada,2022-01-13T02:00:00Z
1045,Under,1.91,117.0,Virginia Cavaliers,Virginia Tech Hokies,Bovada,2022-01-13T02:00:00Z
1046,Over,1.87,117.0,Virginia Cavaliers,Virginia Tech Hokies,DraftKings,2022-01-13T02:00:00Z
1047,Under,1.95,117.0,Virginia Cavaliers,Virginia Tech Hokies,DraftKings,2022-01-13T02:00:00Z
1048,Over,1.91,118.5,Virginia Cavaliers,Virginia Tech Hokies,FanDuel,2022-01-13T02:00:00Z
1049,Under,1.91,118.5,Virginia Cavaliers,Virginia Tech Hokies,FanDuel,2022-01-13T02:00:00Z
1050,Over,1.88,117.0,Virginia Cavaliers,Virginia Tech Hokies,GTbets,2022-01-13T02:00:00Z
1051,Under,1.96,117.0,Virginia Cavaliers,Virginia Tech Hokies,GTbets,2022-01-13T02:00:00Z
1052,Over,1.93,117.0,Virginia Cavaliers,Virginia Tech Hokies,LowVig.ag,2022-01-13T02:00:00Z
1053,Under,1.93,117.0,Virginia Cavaliers,Virginia Tech Hokies,LowVig.ag,2022-01-13T02:00:00Z
1054,Over,1.91,118.5,Virginia Cavaliers,Virginia Tech Hokies,PointsBet (US),2022-01-13T02:00:00Z
1055,Under,1.91,118.5,Virginia Cavaliers,Virginia Tech Hokies,PointsBet (US),2022-01-13T02:00:00Z
1056,Over,1.88,117.0,Virginia Cavaliers,Virginia Tech Hokies,SugarHouse,2022-01-13T02:00:00Z
1057,Under,1.93,117.0,Virginia Cavaliers,Virginia Tech Hokies,SugarHouse,2022-01-13T02:00:00Z
1058,Over,1.88,117.0,Virginia Cavaliers,Virginia Tech Hokies,TwinSpires,2022-01-13T02:00:00Z
1059,Under,1.93,117.0,Virginia Cavaliers,Virginia Tech Hokies,TwinSpires,2022-01-13T02:00:00Z
1060,Over,1.85,117.0,Virginia Cavaliers,Virginia Tech Hokies,Unibet,2022-01-13T02:00:00Z
1061,Under,1.9,117.0,Virginia Cavaliers,Virginia Tech Hokies,Unibet,2022-01-13T02:00:00Z
1062,Over,1.91,117.0,Virginia Cavaliers,Virginia Tech Hokies,William Hill (US),2022-01-13T02:00:00Z
1063,Under,1.91,117.0,Virginia Cavaliers,Virginia Tech Hokies,William Hill (US),2022-01-13T02:00:00Z
1064,Over,1.87,117.5,Virginia Cavaliers,Virginia Tech Hokies,WynnBET,2022-01-13T02:00:00Z
1065,Under,1.95,117.5,Virginia Cavaliers,Virginia Tech Hokies,WynnBET,2022-01-13T02:00:00Z
1066,Over,1.93,152.5,Wake Forest Demon Deacons,Duke Blue Devils,Barstool Sportsbook,2022-01-13T00:00:00Z
1067,Under,1.88,152.5,Wake Forest Demon Deacons,Duke Blue Devils,Barstool Sportsbook,2022-01-13T00:00:00Z
1068,Over,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,BetMGM,2022-01-13T00:00:00Z
1069,Under,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,BetMGM,2022-01-13T00:00:00Z
1070,Over,1.93,152.5,Wake Forest Demon Deacons,Duke Blue Devils,BetRivers,2022-01-13T00:00:00Z
1071,Under,1.88,152.5,Wake Forest Demon Deacons,Duke Blue Devils,BetRivers,2022-01-13T00:00:00Z
1072,Over,1.91,153.0,Wake Forest Demon Deacons,Duke Blue Devils,BetUS,2022-01-13T00:00:00Z
1073,Under,1.91,153.0,Wake Forest Demon Deacons,Duke Blue Devils,BetUS,2022-01-13T00:00:00Z
1074,Over,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,Bovada,2022-01-13T00:00:00Z
1075,Under,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,Bovada,2022-01-13T00:00:00Z
1076,Over,1.91,152.0,Wake Forest Demon Deacons,Duke Blue Devils,DraftKings,2022-01-13T00:00:00Z
1077,Under,1.91,152.0,Wake Forest Demon Deacons,Duke Blue Devils,DraftKings,2022-01-13T00:00:00Z
1078,Over,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,FanDuel,2022-01-13T00:00:00Z
1079,Under,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,FanDuel,2022-01-13T00:00:00Z
1080,Over,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,PointsBet (US),2022-01-13T00:00:00Z
1081,Under,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,PointsBet (US),2022-01-13T00:00:00Z
1082,Over,1.93,152.5,Wake Forest Demon Deacons,Duke Blue Devils,SugarHouse,2022-01-13T00:00:00Z
1083,Under,1.88,152.5,Wake Forest Demon Deacons,Duke Blue Devils,SugarHouse,2022-01-13T00:00:00Z
1084,Over,1.93,152.5,Wake Forest Demon Deacons,Duke Blue Devils,TwinSpires,2022-01-13T00:00:00Z
1085,Under,1.88,152.5,Wake Forest Demon Deacons,Duke Blue Devils,TwinSpires,2022-01-13T00:00:00Z
1086,Over,1.89,152.5,Wake Forest Demon Deacons,Duke Blue Devils,Unibet,2022-01-13T00:00:00Z
1087,Under,1.85,152.5,Wake Forest Demon Deacons,Duke Blue Devils,Unibet,2022-01-13T00:00:00Z
1088,Over,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,William Hill (US),2022-01-13T00:00:00Z
1089,Under,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,William Hill (US),2022-01-13T00:00:00Z
1090,Over,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,WynnBET,2022-01-13T00:00:00Z
1091,Under,1.91,151.5,Wake Forest Demon Deacons,Duke Blue Devils,WynnBET,2022-01-13T00:00:00Z
1092,Over,1.91,133.0,Washington Huskies,California Golden Bears,Barstool Sportsbook,2022-01-13T03:00:00Z
1093,Under,1.91,133.0,Washington Huskies,California Golden Bears,Barstool Sportsbook,2022-01-13T03:00:00Z
1094,Over,1.91,133.5,Washington Huskies,California Golden Bears,BetMGM,2022-01-13T03:00:00Z
1095,Under,1.91,133.5,Washington Huskies,California Golden Bears,BetMGM,2022-01-13T03:00:00Z
1096,Over,1.91,133.0,Washington Huskies,California Golden Bears,BetRivers,2022-01-13T03:00:00Z
1097,Under,1.91,133.0,Washington Huskies,California Golden Bears,BetRivers,2022-01-13T03:00:00Z
1098,Over,1.91,134.0,Washington Huskies,California Golden Bears,BetUS,2022-01-13T03:00:00Z
1099,Under,1.91,134.0,Washington Huskies,California Golden Bears,BetUS,2022-01-13T03:00:00Z
1100,Over,1.91,133.0,Washington Huskies,California Golden Bears,Bovada,2022-01-13T03:00:00Z
1101,Under,1.91,133.0,Washington Huskies,California Golden Bears,Bovada,2022-01-13T03:00:00Z
1102,Over,1.83,132.0,Washington Huskies,California Golden Bears,DraftKings,2022-01-13T03:00:00Z
1103,Under,2.0,132.0,Washington Huskies,California Golden Bears,DraftKings,2022-01-13T03:00:00Z
1104,Over,1.88,133.0,Washington Huskies,California Golden Bears,FanDuel,2022-01-13T03:00:00Z
1105,Under,1.94,133.0,Washington Huskies,California Golden Bears,FanDuel,2022-01-13T03:00:00Z
1106,Over,1.92,133.0,Washington Huskies,California Golden Bears,GTbets,2022-01-13T03:00:00Z
1107,Under,1.92,133.0,Washington Huskies,California Golden Bears,GTbets,2022-01-13T03:00:00Z
1108,Over,1.89,133.0,Washington Huskies,California Golden Bears,LowVig.ag,2022-01-13T03:00:00Z
1109,Under,1.97,133.0,Washington Huskies,California Golden Bears,LowVig.ag,2022-01-13T03:00:00Z
1110,Over,1.95,133.0,Washington Huskies,California Golden Bears,PointsBet (US),2022-01-13T03:00:00Z
1111,Under,1.87,133.0,Washington Huskies,California Golden Bears,PointsBet (US),2022-01-13T03:00:00Z
1112,Over,1.91,133.0,Washington Huskies,California Golden Bears,SugarHouse,2022-01-13T03:00:00Z
1113,Under,1.91,133.0,Washington Huskies,California Golden Bears,SugarHouse,2022-01-13T03:00:00Z
1114,Over,1.91,133.0,Washington Huskies,California Golden Bears,TwinSpires,2022-01-13T03:00:00Z
1115,Under,1.91,133.0,Washington Huskies,California Golden Bears,TwinSpires,2022-01-13T03:00:00Z
1116,Over,1.87,133.0,Washington Huskies,California Golden Bears,Unibet,2022-01-13T03:00:00Z
1117,Under,1.87,133.0,Washington Huskies,California Golden Bears,Unibet,2022-01-13T03:00:00Z
1118,Over,1.91,133.0,Washington Huskies,California Golden Bears,William Hill (US),2022-01-13T03:00:00Z
1119,Under,1.91,133.0,Washington Huskies,California Golden Bears,William Hill (US),2022-01-13T03:00:00Z
1120,Over,1.95,133.0,Washington Huskies,California Golden Bears,WynnBET,2022-01-13T03:00:00Z
1121,Under,1.87,133.0,Washington Huskies,California Golden Bears,WynnBET,2022-01-13T03:00:00Z
1122,Over,1.92,150.0,Western Carolina Catamounts,Chattanooga Mocs,Barstool Sportsbook,2022-01-13T00:00:00Z
1123,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,Barstool Sportsbook,2022-01-13T00:00:00Z
1124,Over,1.91,150.5,Western Carolina Catamounts,Chattanooga Mocs,BetMGM,2022-01-13T00:00:00Z
1125,Under,1.91,150.5,Western Carolina Catamounts,Chattanooga Mocs,BetMGM,2022-01-13T00:00:00Z
1126,Over,1.92,150.0,Western Carolina Catamounts,Chattanooga Mocs,BetRivers,2022-01-13T00:00:00Z
1127,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,BetRivers,2022-01-13T00:00:00Z
1128,Over,1.91,152.0,Western Carolina Catamounts,Chattanooga Mocs,BetUS,2022-01-13T00:00:00Z
1129,Under,1.91,152.0,Western Carolina Catamounts,Chattanooga Mocs,BetUS,2022-01-13T00:00:00Z
1130,Over,1.95,150.0,Western Carolina Catamounts,Chattanooga Mocs,Bovada,2022-01-13T00:00:00Z
1131,Under,1.87,150.0,Western Carolina Catamounts,Chattanooga Mocs,Bovada,2022-01-13T00:00:00Z
1132,Over,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,DraftKings,2022-01-13T00:00:00Z
1133,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,DraftKings,2022-01-13T00:00:00Z
1134,Over,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,FOX Bet,2022-01-13T00:00:00Z
1135,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,FOX Bet,2022-01-13T00:00:00Z
1136,Over,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,FanDuel,2022-01-13T00:00:00Z
1137,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,FanDuel,2022-01-13T00:00:00Z
1138,Over,1.93,149.5,Western Carolina Catamounts,Chattanooga Mocs,LowVig.ag,2022-01-13T00:00:00Z
1139,Under,1.93,149.5,Western Carolina Catamounts,Chattanooga Mocs,LowVig.ag,2022-01-13T00:00:00Z
1140,Over,1.87,149.5,Western Carolina Catamounts,Chattanooga Mocs,PointsBet (US),2022-01-13T00:00:00Z
1141,Under,1.95,149.5,Western Carolina Catamounts,Chattanooga Mocs,PointsBet (US),2022-01-13T00:00:00Z
1142,Over,1.92,150.0,Western Carolina Catamounts,Chattanooga Mocs,SugarHouse,2022-01-13T00:00:00Z
1143,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,SugarHouse,2022-01-13T00:00:00Z
1144,Over,1.92,150.0,Western Carolina Catamounts,Chattanooga Mocs,TwinSpires,2022-01-13T00:00:00Z
1145,Under,1.91,150.0,Western Carolina Catamounts,Chattanooga Mocs,TwinSpires,2022-01-13T00:00:00Z
1146,Over,1.88,150.0,Western Carolina Catamounts,Chattanooga Mocs,Unibet,2022-01-13T00:00:00Z
1147,Under,1.86,150.0,Western Carolina Catamounts,Chattanooga Mocs,Unibet,2022-01-13T00:00:00Z
1148,Over,1.91,149.5,Western Carolina Catamounts,Chattanooga Mocs,William Hill (US),2022-01-13T00:00:00Z
1149,Under,1.91,149.5,Western Carolina Catamounts,Chattanooga Mocs,William Hill (US),2022-01-13T00:00:00Z
1150,Over,1.87,149.5,Western Carolina Catamounts,Chattanooga Mocs,WynnBET,2022-01-13T00:00:00Z
1151,Under,1.95,149.5,Western Carolina Catamounts,Chattanooga Mocs,WynnBET,2022-01-13T00:00:00Z
1152,Over,1.93,138.0,Wichita St Shockers,Tulane Green Wave,Barstool Sportsbook,2022-01-13T01:00:00Z
1153,Under,1.88,138.0,Wichita St Shockers,Tulane Green Wave,Barstool Sportsbook,2022-01-13T01:00:00Z
1154,Over,1.91,138.5,Wichita St Shockers,Tulane Green Wave,BetMGM,2022-01-13T01:00:00Z
1155,Under,1.91,138.5,Wichita St Shockers,Tulane Green Wave,BetMGM,2022-01-13T01:00:00Z
1156,Over,1.93,138.0,Wichita St Shockers,Tulane Green Wave,BetRivers,2022-01-13T01:00:00Z
1157,Under,1.88,138.0,Wichita St Shockers,Tulane Green Wave,BetRivers,2022-01-13T01:00:00Z
1158,Over,1.91,138.5,Wichita St Shockers,Tulane Green Wave,BetUS,2022-01-13T01:00:00Z
1159,Under,1.91,138.5,Wichita St Shockers,Tulane Green Wave,BetUS,2022-01-13T01:00:00Z
1160,Over,1.91,138.0,Wichita St Shockers,Tulane Green Wave,DraftKings,2022-01-13T01:00:00Z
1161,Under,1.91,138.0,Wichita St Shockers,Tulane Green Wave,DraftKings,2022-01-13T01:00:00Z
1162,Over,1.87,138.0,Wichita St Shockers,Tulane Green Wave,FanDuel,2022-01-13T01:00:00Z
1163,Under,1.95,138.0,Wichita St Shockers,Tulane Green Wave,FanDuel,2022-01-13T01:00:00Z
1164,Over,1.92,138.5,Wichita St Shockers,Tulane Green Wave,GTbets,2022-01-13T01:00:00Z
1165,Under,1.92,138.5,Wichita St Shockers,Tulane Green Wave,GTbets,2022-01-13T01:00:00Z
1166,Over,1.91,138.5,Wichita St Shockers,Tulane Green Wave,PointsBet (US),2022-01-13T01:00:00Z
1167,Under,1.91,138.5,Wichita St Shockers,Tulane Green Wave,PointsBet (US),2022-01-13T01:00:00Z
1168,Over,1.93,138.0,Wichita St Shockers,Tulane Green Wave,SugarHouse,2022-01-13T01:00:00Z
1169,Under,1.88,138.0,Wichita St Shockers,Tulane Green Wave,SugarHouse,2022-01-13T01:00:00Z
1170,Over,1.93,138.0,Wichita St Shockers,Tulane Green Wave,TwinSpires,2022-01-13T01:00:00Z
1171,Under,1.88,138.0,Wichita St Shockers,Tulane Green Wave,TwinSpires,2022-01-13T01:00:00Z
1172,Over,1.9,138.0,Wichita St Shockers,Tulane Green Wave,Unibet,2022-01-13T01:00:00Z
1173,Under,1.85,138.0,Wichita St Shockers,Tulane Green Wave,Unibet,2022-01-13T01:00:00Z
1174,Over,1.91,138.0,Wichita St Shockers,Tulane Green Wave,William Hill (US),2022-01-13T01:00:00Z
1175,Under,1.91,138.0,Wichita St Shockers,Tulane Green Wave,William Hill (US),2022-01-13T01:00:00Z
1176,Over,1.91,138.5,Wichita St Shockers,Tulane Green Wave,WynnBET,2022-01-13T01:00:00Z
1177,Under,1.91,138.5,Wichita St Shockers,Tulane Green Wave,WynnBET,2022-01-13T01:00:00Z
1178,Over,1.93,145.5,Wofford Terriers,Samford Bulldogs,Barstool Sportsbook,2022-01-13T00:00:00Z
1179,Under,1.88,145.5,Wofford Terriers,Samford Bulldogs,Barstool Sportsbook,2022-01-13T00:00:00Z
1180,Over,1.91,144.5,Wofford Terriers,Samford Bulldogs,BetMGM,2022-01-13T00:00:00Z
1181,Under,1.91,144.5,Wofford Terriers,Samford Bulldogs,BetMGM,2022-01-13T00:00:00Z
1182,Over,1.93,145.5,Wofford Terriers,Samford Bulldogs,BetRivers,2022-01-13T00:00:00Z
1183,Under,1.88,145.5,Wofford Terriers,Samford Bulldogs,BetRivers,2022-01-13T00:00:00Z
1184,Over,1.91,145.0,Wofford Terriers,Samford Bulldogs,BetUS,2022-01-13T00:00:00Z
1185,Under,1.91,145.0,Wofford Terriers,Samford Bulldogs,BetUS,2022-01-13T00:00:00Z
1186,Over,1.91,145.0,Wofford Terriers,Samford Bulldogs,Bovada,2022-01-13T00:00:00Z
1187,Under,1.91,145.0,Wofford Terriers,Samford Bulldogs,Bovada,2022-01-13T00:00:00Z
1188,Over,1.95,145.0,Wofford Terriers,Samford Bulldogs,DraftKings,2022-01-13T00:00:00Z
1189,Under,1.87,145.0,Wofford Terriers,Samford Bulldogs,DraftKings,2022-01-13T00:00:00Z
1190,Over,1.91,145.0,Wofford Terriers,Samford Bulldogs,FanDuel,2022-01-13T00:00:00Z
1191,Under,1.91,145.0,Wofford Terriers,Samford Bulldogs,FanDuel,2022-01-13T00:00:00Z
1192,Over,1.92,145.0,Wofford Terriers,Samford Bulldogs,GTbets,2022-01-13T00:00:00Z
1193,Under,1.92,145.0,Wofford Terriers,Samford Bulldogs,GTbets,2022-01-13T00:00:00Z
1194,Over,1.93,145.5,Wofford Terriers,Samford Bulldogs,LowVig.ag,2022-01-13T00:00:00Z
1195,Under,1.93,145.5,Wofford Terriers,Samford Bulldogs,LowVig.ag,2022-01-13T00:00:00Z
1196,Over,1.87,145.0,Wofford Terriers,Samford Bulldogs,PointsBet (US),2022-01-13T00:00:00Z
1197,Under,1.95,145.0,Wofford Terriers,Samford Bulldogs,PointsBet (US),2022-01-13T00:00:00Z
1198,Over,1.93,145.5,Wofford Terriers,Samford Bulldogs,SugarHouse,2022-01-13T00:00:00Z
1199,Under,1.88,145.5,Wofford Terriers,Samford Bulldogs,SugarHouse,2022-01-13T00:00:00Z
1200,Over,1.93,145.5,Wofford Terriers,Samford Bulldogs,TwinSpires,2022-01-13T00:00:00Z
1201,Under,1.88,145.5,Wofford Terriers,Samford Bulldogs,TwinSpires,2022-01-13T00:00:00Z
1202,Over,1.89,145.5,Wofford Terriers,Samford Bulldogs,Unibet,2022-01-13T00:00:00Z
1203,Under,1.85,145.5,Wofford Terriers,Samford Bulldogs,Unibet,2022-01-13T00:00:00Z
1204,Over,1.91,145.0,Wofford Terriers,Samford Bulldogs,William Hill (US),2022-01-13T00:00:00Z
1205,Under,1.91,145.0,Wofford Terriers,Samford Bulldogs,William Hill (US),2022-01-13T00:00:00Z
1206,Over,1.87,145.0,Wofford Terriers,Samford Bulldogs,WynnBET,2022-01-13T00:00:00Z
1207,Under,1.95,145.0,Wofford Terriers,Samford Bulldogs,WynnBET,2022-01-13T00:00:00Z
1208,Over,1.93,138.5,Xavier Musketeers,Villanova Wildcats,Barstool Sportsbook,2022-01-12T23:30:00Z
1209,Under,1.89,138.5,Xavier Musketeers,Villanova Wildcats,Barstool Sportsbook,2022-01-12T23:30:00Z
1210,Over,1.91,137.5,Xavier Musketeers,Villanova Wildcats,BetMGM,2022-01-12T23:30:00Z
1211,Under,1.91,137.5,Xavier Musketeers,Villanova Wildcats,BetMGM,2022-01-12T23:30:00Z
1212,Over,1.93,138.5,Xavier Musketeers,Villanova Wildcats,BetRivers,2022-01-12T23:30:00Z
1213,Under,1.89,138.5,Xavier Musketeers,Villanova Wildcats,BetRivers,2022-01-12T23:30:00Z
1214,Over,1.91,137.5,Xavier Musketeers,Villanova Wildcats,BetUS,2022-01-12T23:30:00Z
1215,Under,1.91,137.5,Xavier Musketeers,Villanova Wildcats,BetUS,2022-01-12T23:30:00Z
1216,Over,1.87,137.0,Xavier Musketeers,Villanova Wildcats,DraftKings,2022-01-12T23:30:00Z
1217,Under,1.95,137.0,Xavier Musketeers,Villanova Wildcats,DraftKings,2022-01-12T23:30:00Z
1218,Over,1.91,137.5,Xavier Musketeers,Villanova Wildcats,FanDuel,2022-01-12T23:30:00Z
1219,Under,1.91,137.5,Xavier Musketeers,Villanova Wildcats,FanDuel,2022-01-12T23:30:00Z
1220,Over,1.92,137.5,Xavier Musketeers,Villanova Wildcats,GTbets,2022-01-12T23:30:00Z
1221,Under,1.92,137.5,Xavier Musketeers,Villanova Wildcats,GTbets,2022-01-12T23:30:00Z
1222,Over,1.93,137.5,Xavier Musketeers,Villanova Wildcats,LowVig.ag,2022-01-12T23:30:00Z
1223,Under,1.93,137.5,Xavier Musketeers,Villanova Wildcats,LowVig.ag,2022-01-12T23:30:00Z
1224,Over,1.95,137.5,Xavier Musketeers,Villanova Wildcats,PointsBet (US),2022-01-12T23:30:00Z
1225,Under,1.87,137.5,Xavier Musketeers,Villanova Wildcats,PointsBet (US),2022-01-12T23:30:00Z
1226,Over,1.93,138.5,Xavier Musketeers,Villanova Wildcats,SugarHouse,2022-01-12T23:30:00Z
1227,Under,1.89,138.5,Xavier Musketeers,Villanova Wildcats,SugarHouse,2022-01-12T23:30:00Z
1228,Over,1.93,138.5,Xavier Musketeers,Villanova Wildcats,TwinSpires,2022-01-12T23:30:00Z
1229,Under,1.89,138.5,Xavier Musketeers,Villanova Wildcats,TwinSpires,2022-01-12T23:30:00Z
1230,Over,1.88,138.5,Xavier Musketeers,Villanova Wildcats,Unibet,2022-01-12T23:30:00Z
1231,Under,1.86,138.5,Xavier Musketeers,Villanova Wildcats,Unibet,2022-01-12T23:30:00Z
1232,Over,1.91,137.5,Xavier Musketeers,Villanova Wildcats,William Hill (US),2022-01-12T23:30:00Z
1233,Under,1.91,137.5,Xavier Musketeers,Villanova Wildcats,William Hill (US),2022-01-12T23:30:00Z
1234,Over,1.95,137.5,Xavier Musketeers,Villanova Wildcats,WynnBET,2022-01-12T23:30:00Z
1235,Under,1.87,137.5,Xavier Musketeers,Villanova Wildcats,WynnBET,2022-01-12T23:30:00Z
